,FKL05,FKL06,0
676,SUMATERA UTARA,PURWOREJO,0
677,SUMATERA UTARA,WONOSOBO,0
678,SUMATERA UTARA,MAGELANG,0
679,SUMATERA UTARA,BOYOLALI,0
680,SUMATERA UTARA,KLATEN,0
681,SUMATERA UTARA,SUKOHARJO,0
682,SUMATERA UTARA,WONOGIRI,0
683,SUMATERA UTARA,KARANGANYAR,0
684,SUMATERA UTARA,SRAGEN,0
685,SUMATERA UTARA,GROBOGAN,0
686,SUMATERA UTARA,BLORA,0
687,SUMATERA UTARA,REMBANG,0
688,SUMATERA UTARA,PATI,0
689,SUMATERA UTARA,KUDUS,0
690,SUMATERA UTARA,JEPARA,0
691,SUMATERA UTARA,DEMAK,0
692,SUMATERA UTARA,SEMARANG,0
693,SUMATERA UTARA,TEMANGGUNG,0
694,SUMATERA UTARA,KENDAL,0
695,SUMATERA UTARA,BATANG,0
696,SUMATERA UTARA,PEKALONGAN,0
697,SUMATERA UTARA,PEMALANG,0
698,SUMATERA UTARA,TEGAL,0
699,SUMATERA UTARA,BREBES,0
700,SUMATERA UTARA,KOTA MAGELANG,0
701,SUMATERA UTARA,KOTA SURAKARTA,0
702,SUMATERA UTARA,KOTA SALATIGA,0
703,SUMATERA UTARA,KOTA SEMARANG,0
704,SUMATERA UTARA,KOTA PEKALONGAN,0
705,SUMATERA UTARA,KOTA TEGAL,0
706,SUMATERA UTARA,KULON PROGO,0
707,SUMATERA UTARA,BANTUL,0
708,SUMATERA UTARA,GUNUNG KIDUL,0
709,SUMATERA UTARA,SLEMAN,0
710,SUMATERA UTARA,KOTA YOGYAKARTA,0
711,SUMATERA UTARA,PACITAN,0
712,SUMATERA UTARA,PONOROGO,0
713,SUMATERA UTARA,TRENGGALEK,0
714,SUMATERA UTARA,TULUNGAGUNG,0
715,SUMATERA UTARA,BLITAR,0
716,SUMATERA UTARA,KEDIRI,0
717,SUMATERA UTARA,MALANG,0
718,SUMATERA UTARA,LUMAJANG,0
719,SUMATERA UTARA,JEMBER,0
720,SUMATERA UTARA,BANYUWANGI,0
721,SUMATERA UTARA,BONDOWOSO,0
722,SUMATERA UTARA,SITUBONDO,0
723,SUMATERA UTARA,PROBOLINGGO,0
724,SUMATERA UTARA,PASURUAN,0
725,SUMATERA UTARA,SIDOARJO,0
726,SUMATERA UTARA,MOJOKERTO,0
727,SUMATERA UTARA,JOMBANG,0
728,SUMATERA UTARA,NGANJUK,0
729,SUMATERA UTARA,MADIUN,0
730,SUMATERA UTARA,MAGETAN,0
731,SUMATERA UTARA,NGAWI,0
732,SUMATERA UTARA,BOJONEGORO,0
733,SUMATERA UTARA,TUBAN,0
734,SUMATERA UTARA,LAMONGAN,0
735,SUMATERA UTARA,GRESIK,0
736,SUMATERA UTARA,BANGKALAN,0
737,SUMATERA UTARA,SAMPANG,0
738,SUMATERA UTARA,PAMEKASAN,0
739,SUMATERA UTARA,SUMENEP,0
740,SUMATERA UTARA,KOTA KEDIRI,0
741,SUMATERA UTARA,KOTA BLITAR,0
742,SUMATERA UTARA,KOTA MALANG,0
743,SUMATERA UTARA,KOTA PROBOLINGGO,0
744,SUMATERA UTARA,KOTA PASURUAN,0
745,SUMATERA UTARA,KOTA MOJOKERTO,0
746,SUMATERA UTARA,KOTA MADIUN,0
747,SUMATERA UTARA,KOTA SURABAYA,0
748,SUMATERA UTARA,KOTA BATU,0
749,SUMATERA UTARA,PANDEGLANG,0
750,SUMATERA UTARA,LEBAK,0
751,SUMATERA UTARA,TANGERANG,0
752,SUMATERA UTARA,SERANG,0
753,SUMATERA UTARA,KOTA TANGERANG,0
754,SUMATERA UTARA,KOTA CILEGON,0
755,SUMATERA UTARA,KOTA SERANG,0
756,SUMATERA UTARA,KOTA TANGERANG SELATAN,0
757,SUMATERA UTARA,JEMBRANA,0
758,SUMATERA UTARA,TABANAN,0
759,SUMATERA UTARA,BADUNG,0
760,SUMATERA UTARA,GIANYAR,0
761,SUMATERA UTARA,KLUNGKUNG,0
762,SUMATERA UTARA,BANGLI,0
763,SUMATERA UTARA,KARANG ASEM,0
764,SUMATERA UTARA,BULELENG,0
765,SUMATERA UTARA,KOTA DENPASAR,0
766,SUMATERA UTARA,LOMBOK BARAT,0
767,SUMATERA UTARA,LOMBOK TENGAH,0
768,SUMATERA UTARA,LOMBOK TIMUR,0
769,SUMATERA UTARA,SUMBAWA,0
770,SUMATERA UTARA,DOMPU,0
771,SUMATERA UTARA,BIMA,0
772,SUMATERA UTARA,SUMBAWA BARAT,0
773,SUMATERA UTARA,LOMBOK UTARA,0
774,SUMATERA UTARA,KOTA MATARAM,0
775,SUMATERA UTARA,KOTA BIMA,0
776,SUMATERA UTARA,SUMBA BARAT,0
777,SUMATERA UTARA,SUMBA TIMUR,0
778,SUMATERA UTARA,KUPANG,0
779,SUMATERA UTARA,TIMOR TENGAH SELATAN,0
780,SUMATERA UTARA,TIMOR TENGAH UTARA,0
781,SUMATERA UTARA,BELU,0
782,SUMATERA UTARA,ALOR,0
783,SUMATERA UTARA,LEMBATA,0
784,SUMATERA UTARA,FLORES TIMUR,0
785,SUMATERA UTARA,SIKKA,0
786,SUMATERA UTARA,ENDE,0
787,SUMATERA UTARA,NGADA,0
788,SUMATERA UTARA,MANGGARAI,0
789,SUMATERA UTARA,ROTE NDAO,0
790,SUMATERA UTARA,MANGGARAI BARAT,0
791,SUMATERA UTARA,SUMBA TENGAH,0
792,SUMATERA UTARA,SUMBA BARAT DAYA,0
793,SUMATERA UTARA,NAGEKEO,0
794,SUMATERA UTARA,SABU RAIJUA,0
795,SUMATERA UTARA,MALAKA,0
796,SUMATERA UTARA,KOTA KUPANG,0
797,SUMATERA UTARA,SAMBAS,0
798,SUMATERA UTARA,BENGKAYANG,0
799,SUMATERA UTARA,LANDAK,0
800,SUMATERA UTARA,MEMPAWAH,0
801,SUMATERA UTARA,SANGGAU,0
802,SUMATERA UTARA,KETAPANG,0
803,SUMATERA UTARA,SINTANG,0
804,SUMATERA UTARA,KAPUAS HULU,0
805,SUMATERA UTARA,SEKADAU,0
806,SUMATERA UTARA,MELAWI,0
807,SUMATERA UTARA,KAYONG UTARA,0
808,SUMATERA UTARA,KUBU RAYA,0
809,SUMATERA UTARA,KOTA PONTIANAK,0
810,SUMATERA UTARA,KOTA SINGKAWANG,0
811,SUMATERA UTARA,KOTAWARINGIN BARAT,0
812,SUMATERA UTARA,KOTAWARINGIN TIMUR,0
813,SUMATERA UTARA,KAPUAS,0
814,SUMATERA UTARA,BARITO SELATAN,0
815,SUMATERA UTARA,BARITO UTARA,0
816,SUMATERA UTARA,SUKAMARA,0
817,SUMATERA UTARA,LAMANDAU,0
818,SUMATERA UTARA,SERUYAN,0
819,SUMATERA UTARA,KATINGAN,0
820,SUMATERA UTARA,PULANG PISAU,0
821,SUMATERA UTARA,GUNUNG MAS,0
822,SUMATERA UTARA,BARITO TIMUR,0
823,SUMATERA UTARA,MURUNG RAYA,0
824,SUMATERA UTARA,KOTA PALANGKA RAYA,0
825,SUMATERA UTARA,TANAH LAUT,0
826,SUMATERA UTARA,KOTA BARU,0
827,SUMATERA UTARA,BANJAR,0
828,SUMATERA UTARA,BARITO KUALA,0
829,SUMATERA UTARA,TAPIN,0
830,SUMATERA UTARA,HULU SUNGAI SELATAN,0
831,SUMATERA UTARA,HULU SUNGAI TENGAH,0
832,SUMATERA UTARA,HULU SUNGAI UTARA,0
833,SUMATERA UTARA,TABALONG,0
834,SUMATERA UTARA,TANAH BUMBU,0
835,SUMATERA UTARA,BALANGAN,0
836,SUMATERA UTARA,KOTA BANJARMASIN,0
837,SUMATERA UTARA,KOTA BANJAR BARU,0
838,SUMATERA UTARA,PASER,0
839,SUMATERA UTARA,KUTAI BARAT,0
840,SUMATERA UTARA,KUTAI KARTANEGARA,0
841,SUMATERA UTARA,KUTAI TIMUR,0
842,SUMATERA UTARA,BERAU,0
843,SUMATERA UTARA,PENAJAM PASER UTARA,0
844,SUMATERA UTARA,KOTA BALIKPAPAN,0
845,SUMATERA UTARA,KOTA SAMARINDA,0
846,SUMATERA UTARA,KOTA BONTANG,0
847,SUMATERA UTARA,MALINAU,0
848,SUMATERA UTARA,BULUNGAN,0
849,SUMATERA UTARA,NUNUKAN,0
850,SUMATERA UTARA,KOTA TARAKAN,0
851,SUMATERA UTARA,BOLAANG MONGONDOW,0
852,SUMATERA UTARA,MINAHASA,0
853,SUMATERA UTARA,KEPULAUAN SANGIHE,0
854,SUMATERA UTARA,KEPULAUAN TALAUD,0
855,SUMATERA UTARA,MINAHASA SELATAN,0
856,SUMATERA UTARA,MINAHASA UTARA,0
857,SUMATERA UTARA,BOLAANG MONGONDOW UTARA,0
858,SUMATERA UTARA,SIAU TAGULANDANG BIAR,0
859,SUMATERA UTARA,MINAHASA TENGGARA,0
860,SUMATERA UTARA,BOLAANG MONGONDOW SELATAN,0
861,SUMATERA UTARA,KOTA MANADO,0
862,SUMATERA UTARA,KOTA BITUNG,0
863,SUMATERA UTARA,KOTA TOMOHON,0
864,SUMATERA UTARA,KOTA KOTAMOBAGU,0
865,SUMATERA UTARA,BANGGAI KEPULAUAN,0
866,SUMATERA UTARA,BANGGAI,0
867,SUMATERA UTARA,MOROWALI,0
868,SUMATERA UTARA,POSO,0
869,SUMATERA UTARA,DONGGALA,0
870,SUMATERA UTARA,TOLI-TOLI,0
871,SUMATERA UTARA,BUOL,0
872,SUMATERA UTARA,PARIGI MOUTONG,0
873,SUMATERA UTARA,TOJO UNA-UNA,0
874,SUMATERA UTARA,SIGI,0
875,SUMATERA UTARA,BANGGAI LAUT,0
876,SUMATERA UTARA,MOROWALI UTARA,0
877,SUMATERA UTARA,KOTA PALU,0
878,SUMATERA UTARA,KEPULAUAN SELAYAR,0
879,SUMATERA UTARA,BULUKUMBA,0
880,SUMATERA UTARA,BANTAENG,0
881,SUMATERA UTARA,JENEPONTO,0
882,SUMATERA UTARA,TAKALAR,0
883,SUMATERA UTARA,GOWA,0
884,SUMATERA UTARA,SINJAI,0
885,SUMATERA UTARA,MAROS,0
886,SUMATERA UTARA,PANGKAJENE KEPULAUAN,0
887,SUMATERA UTARA,BARRU,0
888,SUMATERA UTARA,BONE,0
889,SUMATERA UTARA,SOPPENG,0
890,SUMATERA UTARA,WAJO,0
891,SUMATERA UTARA,SIDENRENG RAPPANG,0
892,SUMATERA UTARA,PINRANG,0
893,SUMATERA UTARA,ENREKANG,0
894,SUMATERA UTARA,LUWU,0
895,SUMATERA UTARA,TANA TORAJA,0
896,SUMATERA UTARA,LUWU UTARA,0
897,SUMATERA UTARA,LUWU TIMUR,0
898,SUMATERA UTARA,TORAJA UTARA,0
899,SUMATERA UTARA,KOTA MAKASSAR,0
900,SUMATERA UTARA,KOTA PAREPARE,0
901,SUMATERA UTARA,KOTA PALOPO,0
902,SUMATERA UTARA,BUTON,0
903,SUMATERA UTARA,MUNA,0
904,SUMATERA UTARA,KONAWE,0
905,SUMATERA UTARA,Kolaka,0
906,SUMATERA UTARA,KONAWE SELATAN,0
907,SUMATERA UTARA,BOMBANA,0
908,SUMATERA UTARA,WAKATOBI,0
909,SUMATERA UTARA,KOLAKA UTARA,0
910,SUMATERA UTARA,BUTON UTARA,0
911,SUMATERA UTARA,KONAWE UTARA,0
912,SUMATERA UTARA,KOLAKA TIMUR,0
913,SUMATERA UTARA,MUNA BARAT,0
914,SUMATERA UTARA,BUTON TENGAH,0
915,SUMATERA UTARA,BUTON SELATAN,0
916,SUMATERA UTARA,KOTA KENDARI,0
917,SUMATERA UTARA,KOTA BAUBAU,0
918,SUMATERA UTARA,BOALEMO,0
919,SUMATERA UTARA,GORONTALO,0
920,SUMATERA UTARA,POHUWATO,0
921,SUMATERA UTARA,BONE BOLANGO,0
922,SUMATERA UTARA,GORONTALO UTARA,0
923,SUMATERA UTARA,KOTA GORONTALO,0
924,SUMATERA UTARA,MAJENE,0
925,SUMATERA UTARA,POLEWALI MANDAR,0
926,SUMATERA UTARA,MAMASA,0
927,SUMATERA UTARA,MAMUJU,0
928,SUMATERA UTARA,MAMUJU UTARA,0
929,SUMATERA UTARA,MAMUJU TENGAH,0
930,SUMATERA UTARA,MALUKU TENGGARA BARAT,0
931,SUMATERA UTARA,MALUKU TENGGARA,0
932,SUMATERA UTARA,MALUKU TENGAH,0
933,SUMATERA UTARA,BURU,0
934,SUMATERA UTARA,KEPULAUAN ARU,0
935,SUMATERA UTARA,SERAM BAGIAN BARAT,0
936,SUMATERA UTARA,SERAM BAGIAN TIMUR,0
937,SUMATERA UTARA,MALUKU BARAT DAYA,0
938,SUMATERA UTARA,BURU SELATAN,0
939,SUMATERA UTARA,KOTA AMBON,0
940,SUMATERA UTARA,KOTA TUAL,0
941,SUMATERA UTARA,HALMAHERA BARAT,0
942,SUMATERA UTARA,HALMAHERA TENGAH,0
943,SUMATERA UTARA,KEPULAUAN SULA,0
944,SUMATERA UTARA,HALMAHERA SELATAN,0
945,SUMATERA UTARA,HALMAHERA UTARA,0
946,SUMATERA UTARA,HALMAHERA TIMUR,0
947,SUMATERA UTARA,PULAU MOROTAI,0
948,SUMATERA UTARA,KOTA TERNATE,0
949,SUMATERA UTARA,KOTA TIDORE KEPULAUAN,0
950,SUMATERA UTARA,FAKFAK,0
951,SUMATERA UTARA,KAIMANA,0
952,SUMATERA UTARA,TELUK WONDAMA,0
953,SUMATERA UTARA,TELUK BINTUNI,0
954,SUMATERA UTARA,MANOKWARI,0
955,SUMATERA UTARA,SORONG SELATAN,0
956,SUMATERA UTARA,SORONG,0
957,SUMATERA UTARA,RAJA AMPAT,0
958,SUMATERA UTARA,KOTA SORONG,0
959,SUMATERA UTARA,MERAUKE,0
960,SUMATERA UTARA,JAYAWIJAYA,0
961,SUMATERA UTARA,JAYAPURA,0
962,SUMATERA UTARA,NABIRE,0
963,SUMATERA UTARA,KEPULAUAN YAPEN,0
964,SUMATERA UTARA,BIAK NUMFOR,0
965,SUMATERA UTARA,PANIAI,0
966,SUMATERA UTARA,PUNCAK JAYA,0
967,SUMATERA UTARA,MIMIKA,0
968,SUMATERA UTARA,BOVEN DIGOEL,0
969,SUMATERA UTARA,MAPPI,0
970,SUMATERA UTARA,ASMAT,0
971,SUMATERA UTARA,YAHUKIMO,0
972,SUMATERA UTARA,KEEROM,0
973,SUMATERA UTARA,SUPIORI,0
974,SUMATERA UTARA,LANNY JAYA,0
975,SUMATERA UTARA,KOTA JAYAPURA,0
976,SUMATERA BARAT,SIMEULUE,0
977,SUMATERA BARAT,ACEH SINGKIL,0
978,SUMATERA BARAT,ACEH SELATAN,0
979,SUMATERA BARAT,ACEH TENGGARA,0
980,SUMATERA BARAT,ACEH TIMUR,0
981,SUMATERA BARAT,ACEH TENGAH,0
982,SUMATERA BARAT,ACEH BARAT,0
983,SUMATERA BARAT,ACEH BESAR,0
984,SUMATERA BARAT,PIDIE,0
985,SUMATERA BARAT,BIREUEN,0
986,SUMATERA BARAT,ACEH UTARA,0
987,SUMATERA BARAT,ACEH BARAT DAYA,0
988,SUMATERA BARAT,GAYO LUES,0
989,SUMATERA BARAT,ACEH TAMIANG,0
990,SUMATERA BARAT,NAGAN RAYA,0
991,SUMATERA BARAT,ACEH JAYA,0
992,SUMATERA BARAT,BENER MERIAH,0
993,SUMATERA BARAT,PIDIE JAYA,0
994,SUMATERA BARAT,KOTA BANDA ACEH,0
995,SUMATERA BARAT,KOTA SABANG,0
996,SUMATERA BARAT,KOTA LANGSA,0
997,SUMATERA BARAT,KOTA LHOKSEUMAWE,0
998,SUMATERA BARAT,KOTA SUBULUSSALAM,0
999,SUMATERA BARAT,NIAS,0
1000,SUMATERA BARAT,MANDAILING NATAL,0
1001,SUMATERA BARAT,TAPANULI SELATAN,0
1002,SUMATERA BARAT,TAPANULI TENGAH,0
1003,SUMATERA BARAT,TAPANULI UTARA,0
1004,SUMATERA BARAT,TOBA SAMOSIR,0
1005,SUMATERA BARAT,LABUHAN BATU,0
1006,SUMATERA BARAT,ASAHAN,0
1007,SUMATERA BARAT,SIMALUNGUN,0
1008,SUMATERA BARAT,DAIRI,0
1009,SUMATERA BARAT,KARO,0
1010,SUMATERA BARAT,DELI SERDANG,0
1011,SUMATERA BARAT,LANGKAT,0
1012,SUMATERA BARAT,HUMBANG HASUNDUTAN,0
1013,SUMATERA BARAT,PAKPAK BHARAT,0
1014,SUMATERA BARAT,SAMOSIR,0
1015,SUMATERA BARAT,SERDANG BEDAGAI,0
1016,SUMATERA BARAT,BATU BARA,0
1017,SUMATERA BARAT,PADANG LAWAS UTARA,0
1018,SUMATERA BARAT,PADANG LAWAS,0
1019,SUMATERA BARAT,LABUHAN BATU SELATAN,0
1020,SUMATERA BARAT,LABUHAN BATU UTARA,0
1021,SUMATERA BARAT,KOTA SIBOLGA,0
1022,SUMATERA BARAT,KOTA TANJUNG BALAI,0
1023,SUMATERA BARAT,KOTA PEMATANG SIANTAR,0
1024,SUMATERA BARAT,KOTA TEBING TINGGI,0
1025,SUMATERA BARAT,KOTA MEDAN,0
1026,SUMATERA BARAT,KOTA BINJAI,0
1027,SUMATERA BARAT,KOTA PADANGSIDIMPUAN,0
1028,SUMATERA BARAT,KOTA GUNUNGSITOLI,0
1029,SUMATERA BARAT,KEPULAUAN MENTAWAI,16
1030,SUMATERA BARAT,PESISIR SELATAN,969
1031,SUMATERA BARAT,SOLOK,465
1032,SUMATERA BARAT,SIJUNJUNG,448
1033,SUMATERA BARAT,TANAH DATAR,680
1034,SUMATERA BARAT,PADANG PARIAMAN,733
1035,SUMATERA BARAT,AGAM,667
1036,SUMATERA BARAT,LIMA PULUH KOTA,221
1037,SUMATERA BARAT,PASAMAN,586
1038,SUMATERA BARAT,SOLOK SELATAN,515
1039,SUMATERA BARAT,DHARMASRAYA,440
1040,SUMATERA BARAT,PASAMAN BARAT,1032
1041,SUMATERA BARAT,KOTA PADANG,11057
1042,SUMATERA BARAT,KOTA SOLOK,1566
1043,SUMATERA BARAT,KOTA SAWAH LUNTO,545
1044,SUMATERA BARAT,KOTA PADANG PANJANG,784
1045,SUMATERA BARAT,KOTA BUKITTINGGI,2233
1046,SUMATERA BARAT,KOTA PAYAKUMBUH,1492
1047,SUMATERA BARAT,KOTA PARIAMAN,1745
1048,SUMATERA BARAT,KUANTAN SINGINGI,0
1049,SUMATERA BARAT,INDRAGIRI HULU,0
1050,SUMATERA BARAT,INDRAGIRI HILIR,0
1051,SUMATERA BARAT,PELALAWAN,0
1052,SUMATERA BARAT,SIAK,0
1053,SUMATERA BARAT,KAMPAR,0
1054,SUMATERA BARAT,ROKAN HULU,0
1055,SUMATERA BARAT,BENGKALIS,0
1056,SUMATERA BARAT,ROKAN HILIR,0
1057,SUMATERA BARAT,KEPULAUAN MERANTI,0
1058,SUMATERA BARAT,KOTA PEKANBARU,0
1059,SUMATERA BARAT,KOTA DUMAI,0
1060,SUMATERA BARAT,MERANGIN,0
1061,SUMATERA BARAT,SAROLANGUN,0
1062,SUMATERA BARAT,BATANG HARI,0
1063,SUMATERA BARAT,MUARO JAMBI,0
1064,SUMATERA BARAT,TANJUNG JABUNG TIMUR,0
1065,SUMATERA BARAT,TANJUNG JABUNG BARAT,0
1066,SUMATERA BARAT,TEBO,0
1067,SUMATERA BARAT,BUNGO,0
1068,SUMATERA BARAT,KOTA JAMBI,0
1069,SUMATERA BARAT,KOTA SUNGAI PENUH,0
1070,SUMATERA BARAT,OGAN KOMERING ULU,0
1071,SUMATERA BARAT,OGAN KOMERING ILIR,0
1072,SUMATERA BARAT,MUARA ENIM,0
1073,SUMATERA BARAT,LAHAT,0
1074,SUMATERA BARAT,MUSI RAWAS,0
1075,SUMATERA BARAT,MUSI BANYUASIN,0
1076,SUMATERA BARAT,BANYUASIN,0
1077,SUMATERA BARAT,OGAN KOMERING ULU SELATAN,0
1078,SUMATERA BARAT,OGAN KOMERING ULU TIMUR,0
1079,SUMATERA BARAT,OGAN ILIR,0
1080,SUMATERA BARAT,EMPAT LAWANG,0
1081,SUMATERA BARAT,PENUKAL ABAB LEMATANG ILIR,0
1082,SUMATERA BARAT,MUSI RAWAS UTARA,0
1083,SUMATERA BARAT,KOTA PALEMBANG,0
1084,SUMATERA BARAT,KOTA PRABUMULIH,0
1085,SUMATERA BARAT,KOTA PAGAR ALAM,0
1086,SUMATERA BARAT,KOTA LUBUKLINGGAU,0
1087,SUMATERA BARAT,BENGKULU SELATAN,0
1088,SUMATERA BARAT,REJANG LEBONG,0
1089,SUMATERA BARAT,BENGKULU UTARA,0
1090,SUMATERA BARAT,KAUR,0
1091,SUMATERA BARAT,SELUMA,0
1092,SUMATERA BARAT,MUKOMUKO,0
1093,SUMATERA BARAT,LEBONG,0
1094,SUMATERA BARAT,KEPAHIANG,0
1095,SUMATERA BARAT,BENGKULU TENGAH,0
1096,SUMATERA BARAT,KOTA BENGKULU,0
1097,SUMATERA BARAT,LAMPUNG BARAT,0
1098,SUMATERA BARAT,TANGGAMUS,0
1099,SUMATERA BARAT,LAMPUNG SELATAN,0
1100,SUMATERA BARAT,LAMPUNG TIMUR,0
1101,SUMATERA BARAT,LAMPUNG TENGAH,0
1102,SUMATERA BARAT,LAMPUNG UTARA,0
1103,SUMATERA BARAT,WAY KANAN,0
1104,SUMATERA BARAT,TULANGBAWANG,0
1105,SUMATERA BARAT,PESAWARAN,0
1106,SUMATERA BARAT,PRINGSEWU,0
1107,SUMATERA BARAT,MESUJI,0
1108,SUMATERA BARAT,TULANG BAWANG BARAT,0
1109,SUMATERA BARAT,PESISIR BARAT,0
1110,SUMATERA BARAT,KOTA BANDAR LAMPUNG,0
1111,SUMATERA BARAT,KOTA METRO,0
1112,SUMATERA BARAT,BANGKA,0
1113,SUMATERA BARAT,BELITUNG,0
1114,SUMATERA BARAT,BANGKA BARAT,0
1115,SUMATERA BARAT,BANGKA TENGAH,0
1116,SUMATERA BARAT,BANGKA SELATAN,0
1117,SUMATERA BARAT,BELITUNG TIMUR,0
1118,SUMATERA BARAT,KOTA PANGKAL PINANG,0
1119,SUMATERA BARAT,KARIMUN,0
1120,SUMATERA BARAT,BINTAN,0
1121,SUMATERA BARAT,NATUNA,0
1122,SUMATERA BARAT,LINGGA,0
1123,SUMATERA BARAT,KEPULAUAN ANAMBAS,0
1124,SUMATERA BARAT,KOTA BATAM,0
1125,SUMATERA BARAT,KOTA TANJUNG PINANG,0
1126,SUMATERA BARAT,KEPULAUAN SERIBU,0
1127,SUMATERA BARAT,KOTA JAKARTA SELATAN,0
1128,SUMATERA BARAT,KOTA JAKARTA TIMUR,0
1129,SUMATERA BARAT,KOTA JAKARTA PUSAT,0
1130,SUMATERA BARAT,KOTA JAKARTA BARAT,0
1131,SUMATERA BARAT,KOTA JAKARTA UTARA,0
1132,SUMATERA BARAT,BOGOR,0
1133,SUMATERA BARAT,SUKABUMI,0
1134,SUMATERA BARAT,CIANJUR,0
1135,SUMATERA BARAT,BANDUNG,0
1136,SUMATERA BARAT,GARUT,0
1137,SUMATERA BARAT,TASIKMALAYA,0
1138,SUMATERA BARAT,CIAMIS,0
1139,SUMATERA BARAT,KUNINGAN,0
1140,SUMATERA BARAT,CIREBON,0
1141,SUMATERA BARAT,MAJALENGKA,0
1142,SUMATERA BARAT,SUMEDANG,0
1143,SUMATERA BARAT,INDRAMAYU,0
1144,SUMATERA BARAT,SUBANG,0
1145,SUMATERA BARAT,PURWAKARTA,0
1146,SUMATERA BARAT,KARAWANG,0
1147,SUMATERA BARAT,BEKASI,0
1148,SUMATERA BARAT,BANDUNG BARAT,0
1149,SUMATERA BARAT,PANGANDARAN,0
1150,SUMATERA BARAT,KOTA BOGOR,0
1151,SUMATERA BARAT,KOTA SUKABUMI,0
1152,SUMATERA BARAT,KOTA BANDUNG,0
1153,SUMATERA BARAT,KOTA CIREBON,0
1154,SUMATERA BARAT,KOTA BEKASI,0
1155,SUMATERA BARAT,KOTA DEPOK,0
1156,SUMATERA BARAT,KOTA CIMAHI,0
1157,SUMATERA BARAT,KOTA TASIKMALAYA,0
1158,SUMATERA BARAT,KOTA BANJAR,0
1159,SUMATERA BARAT,CILACAP,0
1160,SUMATERA BARAT,BANYUMAS,0
1161,SUMATERA BARAT,PURBALINGGA,0
1162,SUMATERA BARAT,BANJARNEGARA,0
1163,SUMATERA BARAT,KEBUMEN,0
1164,SUMATERA BARAT,PURWOREJO,0
1165,SUMATERA BARAT,WONOSOBO,0
1166,SUMATERA BARAT,MAGELANG,0
1167,SUMATERA BARAT,BOYOLALI,0
1168,SUMATERA BARAT,KLATEN,0
1169,SUMATERA BARAT,SUKOHARJO,0
1170,SUMATERA BARAT,WONOGIRI,0
1171,SUMATERA BARAT,KARANGANYAR,0
1172,SUMATERA BARAT,SRAGEN,0
1173,SUMATERA BARAT,GROBOGAN,0
1174,SUMATERA BARAT,BLORA,0
1175,SUMATERA BARAT,REMBANG,0
1176,SUMATERA BARAT,PATI,0
1177,SUMATERA BARAT,KUDUS,0
1178,SUMATERA BARAT,JEPARA,0
1179,SUMATERA BARAT,DEMAK,0
1180,SUMATERA BARAT,SEMARANG,0
1181,SUMATERA BARAT,TEMANGGUNG,0
1182,SUMATERA BARAT,KENDAL,0
1183,SUMATERA BARAT,BATANG,0
1184,SUMATERA BARAT,PEKALONGAN,0
1185,SUMATERA BARAT,PEMALANG,0
1186,SUMATERA BARAT,TEGAL,0
1187,SUMATERA BARAT,BREBES,0
1188,SUMATERA BARAT,KOTA MAGELANG,0
1189,SUMATERA BARAT,KOTA SURAKARTA,0
1190,SUMATERA BARAT,KOTA SALATIGA,0
1191,SUMATERA BARAT,KOTA SEMARANG,0
1192,SUMATERA BARAT,KOTA PEKALONGAN,0
1193,SUMATERA BARAT,KOTA TEGAL,0
1194,SUMATERA BARAT,KULON PROGO,0
1195,SUMATERA BARAT,BANTUL,0
1196,SUMATERA BARAT,GUNUNG KIDUL,0
1197,SUMATERA BARAT,SLEMAN,0
1198,SUMATERA BARAT,KOTA YOGYAKARTA,0
1199,SUMATERA BARAT,PACITAN,0
1200,SUMATERA BARAT,PONOROGO,0
1201,SUMATERA BARAT,TRENGGALEK,0
1202,SUMATERA BARAT,TULUNGAGUNG,0
1203,SUMATERA BARAT,BLITAR,0
1204,SUMATERA BARAT,KEDIRI,0
1205,SUMATERA BARAT,MALANG,0
1206,SUMATERA BARAT,LUMAJANG,0
1207,SUMATERA BARAT,JEMBER,0
1208,SUMATERA BARAT,BANYUWANGI,0
1209,SUMATERA BARAT,BONDOWOSO,0
1210,SUMATERA BARAT,SITUBONDO,0
1211,SUMATERA BARAT,PROBOLINGGO,0
1212,SUMATERA BARAT,PASURUAN,0
1213,SUMATERA BARAT,SIDOARJO,0
1214,SUMATERA BARAT,MOJOKERTO,0
1215,SUMATERA BARAT,JOMBANG,0
1216,SUMATERA BARAT,NGANJUK,0
1217,SUMATERA BARAT,MADIUN,0
1218,SUMATERA BARAT,MAGETAN,0
1219,SUMATERA BARAT,NGAWI,0
1220,SUMATERA BARAT,BOJONEGORO,0
1221,SUMATERA BARAT,TUBAN,0
1222,SUMATERA BARAT,LAMONGAN,0
1223,SUMATERA BARAT,GRESIK,0
1224,SUMATERA BARAT,BANGKALAN,0
1225,SUMATERA BARAT,SAMPANG,0
1226,SUMATERA BARAT,PAMEKASAN,0
1227,SUMATERA BARAT,SUMENEP,0
1228,SUMATERA BARAT,KOTA KEDIRI,0
1229,SUMATERA BARAT,KOTA BLITAR,0
1230,SUMATERA BARAT,KOTA MALANG,0
1231,SUMATERA BARAT,KOTA PROBOLINGGO,0
1232,SUMATERA BARAT,KOTA PASURUAN,0
1233,SUMATERA BARAT,KOTA MOJOKERTO,0
1234,SUMATERA BARAT,KOTA MADIUN,0
1235,SUMATERA BARAT,KOTA SURABAYA,0
